@relation dn2a

@attribute x numeric
@attribute y numeric
@attribute c numeric

@data
-10.6043431190922,74.6961890153948,-293.661097062357
-10.5956219423611,-5.47178234760841,-854.16536599508
-10.5946245185388,-4.38559256025108,-846.485235849263
-10.5890411621235,-3.49371325550619,-839.812162272075
-10.5879716906394,-6.80787347632357,-862.928934513517
-10.5709010785505,-5.62843598274803,-853.358434927636
-10.568284272845,-4.23341808742558,-843.391815621056
-10.5609109763058,64.0311191114243,-364.972311395594
-10.5423904773104,75.207263419938,-285.313222813353
-10.5403117351874,-5.7850732087593,-852.099516070757
-10.5350756627133,-4.08236013758546,-839.777346992033
-10.5294999340808,68.0611295820046,-334.343587850203
-10.5268306416015,67.4850541511413,-338.170580345337
-10.5258521833722,68.6292919787856,-330.085574268175
-10.5212382170227,-6.96586403221149,-858.896390936249
-10.5179537847348,66.9012325614808,-341.573813494232
-10.5157798264029,69.1893765469888,-325.389410804113
-10.5127554723231,-3.34699194097463,-832.911114955718
-10.5039739711493,-5.94156211503601,-850.396930583764
-10.5029807033959,66.3098337087638,-344.560678200152
-10.5012652076374,63.3680609643494,-365.020994237655
-10.4991772697313,69.7412206325152,-320.248105341714
-10.4948975697365,-3.93253751735748,-835.634875491226
-10.4820245433125,65.711028448134,-347.138690698139
-10.4759409427175,70.2846637805329,-314.654806125532
-10.4729834805204,75.7086995583257,-276.458831091806
-10.4620094263321,-6.09776980078742,-848.259114433101
-10.45520020006,65.1049895324214,-349.315488677683
-10.4494023474595,-7.12282319244036,-854.463743101485
-10.44765106747,-3.78406741658054,-830.95760411127
-10.4459693499384,70.8195477935595,-308.602805390354
-10.4364088468957,62.6987892635427,-364.711956366187
-10.4287476345861,-3.20220456725542,-825.428999833935
-10.4226242624547,64.4918915497595,-351.098827360708
-10.4145412622965,-6.25356243546304,-845.694614245089
-10.4091631228255,71.3457167887489,-302.085542936338
-10.3960322712475,76.2003504884888,-267.092031466651
-10.3932394725515,-3.63706535541478,-825.738896874382
-10.3844149553306,63.8719108605811,-352.496575536406
-10.3725981478955,-7.27860913900188,-849.640321360986
-10.366472090983,62.0234947624398,-364.053887668634
-10.3654250705036,71.8630172543741,-295.096609648176
-10.3616941023852,-6.40880531964581,-842.712083121193
-10.3406920817221,63.2452255339889,-353.516711554694
-10.3369296270972,-3.0594613100202,-817.359810456644
-10.331568394987,-3.49164513222696,-819.972282339602
-10.3199580724881,-4.80712158203657,-828.28662265585
-10.3180704619688,-4.65647809867997,-827.08677226237
-10.3156664028456,-4.9582891074407,-829.014336771205
-10.3146602298091,72.3712981054549,-287.629750957133
-10.3114494979676,76.6820720036857,-257.207107317725
-10.3098961373816,-4.50648059842745,-825.407366767385
-10.3053047173635,-5.10985747039531,-829.277465529766
-10.3035939713329,-6.56336294639561,-839.320276417416
-10.295329549049,-4.35724970368737,-823.241123202597
-10.2915864126837,61.3423695901899,-363.055566645335
-10.2915769644776,62.6120152835589,-354.167319279877
-10.2909608539759,-7.43307949909469,-844.435542249826
-10.2889840563043,-5.26170225878049,-829.083688146903
-10.2742670846503,-4.20890466364083,-820.580898163568
-10.266817180755,-5.41369790924963,-828.440808282894
-10.2625457875806,-3.34791877227003,-813.651457049614
-10.2567759144675,72.8704107385246,-279.678870244338
-10.2466071216403,-4.06156330031022,-817.419691468484
-10.2403682343982,-6.71709906300926,-835.528047489743
-10.2389185168949,-5.56571776418799,-827.356750150232
-10.2372160198861,-2.91887033181657,-808.697725853966
-10.2371923873295,61.9724614025867,-354.456584006282
-10.219150361785,77.1537226848547,-246.798519063484
-10.2151806698533,65.8532838865046,-325.59592437318
-10.2135903899304,66.4068605993803,-321.598435828991
-10.2122500789394,-3.91534195530502,-813.750649765484
-10.2118844976809,60.6556071826205,-361.725856043106
-10.2106760067003,65.2920799454205,-329.177492897993
-10.2058002423623,66.9526495906182,-317.178071527582
-10.2054040996697,-5.71763412920465,-825.839554579013
-10.2046268065541,-7.58609141027273,-838.858903976591
-10.2001831674321,64.7234112706442,-332.350224997772
-10.191707197474,67.4904924259167,-312.328007224096
-10.1916817634071,73.3602090855264,-271.23803218368
-10.186081994489,-3.20599647718551,-806.770288915968
-10.183810708214,64.1474422990393,-335.121328439218
-10.1776625354422,61.3267466987843,-354.392788337575
-10.1721455360406,-6.86987673317565,-831.344343407367
-10.1712101722841,68.0202327874354,-307.041553753838
-10.1710984678719,-3.77035543726311,-809.567070086988
-10.1663915158961,-5.86931833114137,-823.897375042004
-10.1616689205702,63.5643393503859,-337.498131431213
-10.1442100815768,68.5417165303707,-301.312160568831
-10.1338697768987,62.9742705673118,-339.488078850031
-10.1295240212972,-2.78053773337978,-799.437113773559
-10.1275001811607,59.9634022127791,-360.073698459936
-10.1230569423292,-3.62671697000563,-804.8624033494
-10.1219998468201,-6.02064077656593,-821.538473641121
-10.1192897881919,73.8405496667925,-262.301466023244
-10.1190526621363,77.6151639519547,-235.860907320833
-10.1137333868445,-7.73750158588949,-832.919981888275
-10.1131129354656,60.6750554284863,-353.984308031459
-10.1106098882276,69.0547917387657,-295.13341922218
-10.1020897988793,-3.06598657534569,-799.322820541142
-10.1005268753735,62.377405854594,-341.098728421614
-10.0990557381663,-7.02155839950421,-826.778200635352
-10.0723496101542,-6.17147101072984,-818.771217056994
-10.0703146527583,69.5593087805454,-288.499066798583
-10.0680323481408,-3.48453814143413,-799.630257796889
-10.0617553842522,61.7739168178388,-342.337746862559
-10.0436703951189,60.0175732303743,-353.239607811547
-10.0395144195511,74.311291643099,-252.86356880376
-10.0385683840254,59.265950521059,-358.108111922562
-10.0232315821032,70.0551203617308,-281.402989289841
-10.0212298579739,-7.1720059463929,-821.838740688751
-10.0184189512512,-7.88716638080342,-826.628423911983
-10.0176719856169,61.1639767015967,-343.212905981339
-10.017562701616,-6.32167777696993,-815.604072463233
-10.0137735234572,-2.64456750588184,-789.572533847399
-10.0110768414997,78.0662601142855,-224.389095995497
-10.0104844696681,-2.92799547305265,-791.303272475827
-10.0059337716286,-3.34392885318734,-793.864402387726
-10.0058772267114,-4.6142017850287,-802.751958951998
-10.0035979422365,-4.7606113949145,-803.601321316628
-10.0021319583311,-4.46833761445319,-801.442524092682
-9.99539951065979,-4.90744737227583,-803.99789392675
-9.99225852209731,-4.32313671364965,-799.665863197056
-9.98138907586159,-5.05458945784379,-803.949085046265
-9.9761551457467,-4.17871561835939,-797.414955551027
-9.96946294232728,59.3544870587289,-352.167237148112
-9.96927007756544,70.5420815798218,-273.839224913798
-9.96839481856923,60.5477603269084,-343.732078741484
-9.96167546659314,-5.20191625943024,-803.4624247437
-9.95776233599424,-6.47112907652148,-812.045603407219
-9.95372195105926,-4.03518951687471,-794.682916849702
-9.95227255298556,74.7722968667875,-242.91890851239
-9.94522504874878,58.5634490449742,-355.838185438855
-9.93880000542073,-7.32108076321396,-816.535165759908
-9.93667258732486,-3.20499727107492,-787.558770121551
-9.93636914261625,-5.34930530698829,-802.545561130385
-9.92486100447375,-3.89267219794393,-791.463002730102
-9.91882276589613,-8.03494185732121,-819.993945975269
-9.91404342190404,59.925444028328,-343.903235288327
-9.91118380732492,-2.79212760662146,-782.706046410383
-9.9083417819415,71.0200499763432,-265.801967375105
-9.90558214026113,-5.49663310819942,-801.206256557519
-9.90061773838252,64.1944729352541,-312.986255308691
-9.90028164225914,63.6556481347666,-316.732149510604
-9.89514602908778,78.5068784197818,-212.378095301305
-9.89497684256424,64.7257971832368,-308.832636594805
-9.89407079872615,63.1094789290917,-320.077098998288
-9.89307298776687,-6.61969222872221,-808.104465659116
-9.89061976394012,58.6859851162678,-350.775826009529
-9.88988714672847,-2.51106148414526,-779.098740687128
-9.88947636698936,-3.7512759993396,-787.748612253573
-9.88325853138946,65.2494667103233,-304.264639944741
-9.88208922234455,62.5561233880136,-323.028006404451
-9.86942801742427,-5.64377520456805,-799.452383773661
-9.86536425297189,65.7653293828281,-299.275741799054
-9.86444264596111,61.9957414466532,-325.591893612449
-9.86016250483414,-3.06784977631565,-780.707461306451
-9.85748359343327,75.2234299319102,-232.462227171005
-9.854738676285,59.2972055904185,-343.734438941028
-9.85189932033804,-7.46864380779491,-810.876754320608
-9.84760707489589,57.8560957485904,-353.27307452687
-9.84747414333253,-3.61111175710731,-783.533291336371
-9.84123846833127,61.4284948476751,-327.775898127798
-9.84119737666748,66.2732351568235,-293.859551905648
-9.84036062579614,71.4888855885061,-257.285569066772
-9.82802179803081,-5.79060622799279,-797.291922044338
-9.82362033129357,-6.76723393158588,-803.789403030718
-9.81508494087387,-8.18068385135545,-813.026327406795
-9.81258570113058,60.8545470828822,-329.587269406895
-9.81066324206975,66.7730361324549,-288.009816712203
-9.80727114405494,58.0122567865806,-349.07408058618
-9.8041081887195,-2.6584853953636,-773.525728298961
-9.79876253036689,-3.47228875551233,-778.810736126852
-9.79060274594733,58.6632241837782,-343.233842151509
-9.78147991598421,-5.93699995779492,-794.732953235364
-9.77859491537706,60.2740633342071,-331.0333651446
-9.77631961481989,-2.93259091759674,-773.304746764321
-9.77366920726512,67.2645866075129,-281.72042270684
-9.77118608351001,78.936889103236,-199.823104707637
-9.765242872868,71.9484509999784,-248.284544210999
-9.76066190922123,-7.61455567016096,-804.872856701176
-9.75779028312155,-2.38011930083438,-768.010686906218
-9.75506949897548,75.6645582233906,-221.488443857392
-9.749531180611,-6.91362032271307,-799.10924316605
-9.74585225433358,57.1440895516238,-350.421996722337
-9.74325186472754,-3.33491467771228,-773.574796328022
-9.73937818728549,59.6872104141078,-332.121647522244
-9.73012469632933,67.7477431302135,-274.98539970588
-9.72992015862529,-6.08282937818415,-791.783657861452
-9.72175901995181,58.0236803006083,-342.409682432043
-9.71954840197069,57.333492566169,-347.070778988575
-9.7073463642625,-8.3242480387618,-805.735406319564
-9.69504904357808,59.0941567054209,-332.859679417582
-9.69120945388219,-4.42426531713931,-777.192985168922
-9.69083378963091,-4.56591494584786,-778.155606422533
-9.68918061099058,-2.52716919548667,-763.757091414695
-9.68571754677928,-4.28318003132107,-775.78251132127
-9.68506243409288,-2.7993233639704,-765.345070972957
-9.68469213158307,-4.70801395897762,-778.677391844758
-9.68290716458415,72.3986113907563,-238.793571937697
-9.68085466965902,-3.19909555717221,-767.819478463965
-9.6799412460446,68.2223645511807,-267.798924087185
-9.67425824075618,-4.1427728286815,-773.917294339014
-9.67346160972659,-6.22796673613059,-788.452311101877
-9.67288775649565,-4.85044623195336,-778.765480873857
-9.67093342885461,-7.05871704051762,-794.07289330544
-9.66522278172241,-7.75867663651643,-798.532890648255
-9.65673350839597,-4.00315617983526,-771.590573405355
-9.65552558891873,-4.99309452673226,-778.427132033886
-9.64833205301241,57.3787556898278,-341.270278253172
-9.64572240627369,58.4950721006804,-333.255120578328
-9.64495482356055,76.0955519651919,-209.992657657833
-9.64009920616205,56.4276302582702,-347.294227066605
-9.63912563438469,79.3561654334453,-186.719515813522
-9.63304717193176,-3.86444123482994,-768.795720882573
-9.63271214919718,-5.13584054497741,-777.669719303042
-9.6275838297999,56.6498839961516,-344.774766921545
-9.62303255181642,68.6883120746226,-260.155321967522
-9.61741113865523,-2.25183834164788,-756.303526068006
-9.61222459204487,-6.37228359962267,-784.74727878483
-9.61148570103526,-3.06493572983886,-761.538949088603
-9.60455550090244,-5.27856498174785,-776.500728441741
-9.60310495207068,-3.7267377728806,-765.526245719625
-9.59574863591773,-8.465490001832,-798.131074978508
-9.59327456366821,72.8392345860938,-228.807499299808
-9.59151453697717,57.8901279409109,-333.315723760882
-9.58795598732987,-7.20238928574732,-788.689336024643
-9.58699543401675,61.9922062289363,-304.253204816754
-9.58631194978631,-2.66814785861432,-756.823055143859
-9.58486312236472,61.468298117734,-307.756373597962
-9.58337174738755,62.5088979982253,-300.357338561282
-9.57707433586668,60.9373254213045,-310.87344591262
-9.57389428734809,63.0182235687133,-296.062295144827
-9.57116519771535,-5.42114757968673,-774.927753281907
-9.5704475059253,56.7286332917962,-339.824024913687
-9.56681451612007,-3.5901541527468,-761.775796810491
-9.56632673442225,-2.39827725493635,-753.395099335082
-9.56571778686769,-7.90086675344238,-791.866336862924
-9.56373029660661,60.39944174127,-313.611140649836
-9.5593145127728,69.1454493086561,-252.049072322929
-9.55846707608387,63.5200350375215,-291.361719595825
-9.54633060945414,-6.51565091629067,-780.677013342019
-9.54493387503165,59.8548024686841,-315.976291096665
-9.53699598143355,64.0141865092906,-286.249385005366
-9.53506199254479,-2.93253778710089,-754.72753793567
-9.53265222978355,-5.5634671836778,-772.958491979096
-9.53254298069474,57.2794969539512,-333.049330835852
-9.53151062976396,55.9616235936456,-342.194953336319
-9.5304873113931,55.7069184857729,-343.899093576877
-9.52706675873303,76.5162842674525,-197.97015055029
-9.52408552539603,-3.45479726377718,-757.538166301953
-9.52078953905896,59.3035647278908,-317.975841412322
-9.50938876453795,64.5005341489863,-280.719195826535
-9.50072872426232,-7.34450188326574,-782.967624951071
-9.4988961228792,79.7645837592732,-173.062915146804
-9.49626859682242,73.270191104482,-218.321344223964
-9.4914033025969,58.745887319797,-319.616843061399
-9.48912896957574,-5.70540179595154,-770.60074322901
-9.48870527602617,69.5936423147741,-243.474810050613
-9.48823208562295,56.073497172651,-338.079390384423
-9.48043400107371,-8.60426529591889,-790.223275154127
-9.47999166259733,-2.5391631734714,-747.733500234307
-9.47590228868618,-6.65793907236428,-776.250049735402
-9.47555512677852,64.9789362339891,-274.76519112404
-9.47482968189292,-3.32077247763568,-752.807292849223
-9.46892650919644,56.6633531923038,-332.463868862015
-9.46868077463775,-2.12631370152497,-743.9726155578
-9.46228354903098,-8.04098589227639,-784.882734521335
-9.45688267350202,58.1819306645683,-320.906451207695
-9.45150290002089,-2.80200252955075,-747.379741008479
-9.44070911725397,-5.84682863162149,-767.862402449924
-9.43547492430782,-2.2719056691957,-742.434908856086
-9.43540675598664,65.4492532054248,-268.381547773015
-9.43146285119506,55.2689047828317,-339.340306062212
-9.41896077419573,-3.18818360073667,-747.577264818246
-9.41733660099263,57.6118567437529,-321.85192107018
-9.41715664739877,54.9821555927417,-340.245972700532
-9.41112528007738,70.032759656447,-234.427328970845
-9.40938240325019,-7.48491934407376,-776.916880458792
-9.40181348487571,55.4135324582705,-336.044911127548
-9.40133517434796,76.9266311725806,-185.416390216743
-9.40106332070177,-6.79901795194353,-771.475001357657
-9.40078506395143,56.0418719705576,-331.567346130373
-9.39181529646265,73.691354204673,-207.330298394925
-9.38885737190401,65.9113477187272,-261.562583605535
-9.387507645589,-5.98762417462088,-764.751457932717
-9.37742730908725,-4.37419916352542,-752.681296944414
-9.37600917056801,-4.23731040735671,-751.613878985252
-9.37323487647056,-4.51155781801957,-753.319990214389
-9.37287542254232,57.0358290418888,-322.460604242555
-9.36888268066017,-4.10100241444256,-750.110983311949
-9.36602762907327,-2.41246606478428,-738.071389892144
-9.36353131213411,-4.64927436226368,-753.536831570191
-9.36154528378401,-8.74042951615856,-782.021993464497
-9.36073014489558,-2.67342892156414,-739.490223607924
-9.35639472261544,-3.05713282740508,-741.842323433243
-9.35595176724162,-3.9653848558459,-748.165980068544
-9.35505740368849,-8.17889381365176,-777.591676779591
-9.35043184116725,80.1620235545876,-158.849086887783
-9.34841766509027,-4.78723569480764,-753.338810075623
-9.33712211466764,-3.83056615911247,-745.772365943214
-9.3358227708738,66.3650846934266,-254.302760503314
-9.32964074444087,-6.12766423401991,-761.275986960104
-9.3282396986567,55.4152298023773,-330.36784817994
-9.32799654380139,-4.92532767262214,-752.73302758108
-9.32757532727549,54.5719218257654,-336.219847419869
-9.32649729734638,70.4626724468158,-224.901584767977
-9.32361081027515,56.4540124875981,-322.739944978017
-9.32193840171485,-6.93875699656221,-766.360555907995
-9.31404862144256,-7.62350592754842,-770.546285343928
-9.31230121147648,-3.69665345920589,-742.923767498148
-9.31153314785935,-2.00363814189033,-731.013519378421
-9.31132032167001,54.7489252679194,-333.729187893167
-9.30237206547571,-5.06343516290019,-751.726695181949
-9.30024792216321,54.2535436072843,-336.344284755595
-9.29655629177906,-2.14814833805681,-730.871872833399
-9.28704962352635,-2.92772069377753,-735.59686586799
-9.28139839743396,-3.56375255005597,-739.613944452825
-9.27984324149332,74.102599931705,-195.829730073063
-9.27622086974561,66.8103313621188,-246.596687435598
-9.27278428144707,59.8001371022087,-295.403429955983
-9.27164980482602,-5.20144209534691,-750.32712963905
-9.27104668454611,60.3020300968949,-291.756384031805
-9.26965571688355,55.8665733941814,-322.697476440781
-9.26898497275577,59.2913089971499,-298.672679922164
-9.26769265824952,77.3264717003015,-172.327032783117
-9.26722576482635,-6.26682400070411,-757.444151896576
-9.26367709676489,60.7968424808959,-287.725239084644
-9.26266785676252,-2.54691404672258,-731.053823297788
-9.25974552022897,58.775693103783,-301.570553331169
-9.25141252138677,54.7836043371196,-328.87353378696
-9.2505821568738,61.2844306282756,-283.303811681372
-9.24516431388051,58.2534385126751,-304.103582580092
-9.24434850292965,-2.28815122954976,-727.831893332443
-9.24432490989763,-3.43196783673663,-735.836792919292
-9.24417733297788,-8.31445023217299,-770.002806264523
-9.23922582022769,-8.87383836426569,-773.537256707411
-9.23865317389786,-7.07702526501193,-760.915471245234
-9.2359367423135,-5.33923151492894,-748.54174976266
-9.23474647581068,70.8832543954712,-214.89269786914
-9.23167027464934,61.7646528394295,-278.486041272012
-9.22534132316813,57.7246960290309,-306.278409680749
-9.2199836115386,53.8708697529438,-332.842649817879
-9.2168820782868,54.0798626475869,-331.140881494987
-9.21485974747351,-7.76012570386637,-763.865080482536
-9.21112432109359,55.27367939976,-322.340816925904
-9.21084579288928,-2.80004603247028,-728.835448279785
-9.20997174897506,67.2469573186098,-238.439123440829
-9.20685167716051,62.2373693923612,-273.26599339485
-9.20099392947943,-3.30140228829003,-731.586348587964
-9.20038116259925,-6.40497810438307,-753.264196250842
-9.20037804759853,57.1896181182182,-308.101782837579
-9.19534121189823,-5.47668563506515,-746.378072761638
-9.19366997078373,80.5483674620681,-144.074015515889
-9.17990240836253,53.5212851549618,-332.203489359201
-9.17603845437361,62.7024425932746,-267.637862833865
-9.17042663638698,54.1471742960837,-327.092630929228
-9.17037746677209,56.6483588507336,-309.580552986334
-9.16028359710282,74.5038071619237,-183.815186843464
-9.15724261502941,-2.42255306409381,-722.065552805937
-9.15133416579137,-7.21369149340572,-755.148571219791
-9.15132062498937,-3.17215739122334,-726.856789862763
-9.14997284831708,-5.61368589124026,-743.843710559115
-9.14950473359029,-2.02709692338962,-718.701542950194
-9.14813197269959,54.6754994069786,-321.677666049036
-9.14590514967555,-1.88390204895222,-717.422010867702
-9.1391446040573,63.1597368264362,-261.595976727378
-9.13699769489805,67.6748345652277,-229.824980550574
-9.13580037973111,71.2943818543105,-204.395956259138
-9.13544398988801,56.1010738466145,-310.721670295094
-9.12978190109399,-8.44751488119344,-762.125810552606
-9.12922644176603,-6.54200067090974,-748.74444071237
-9.12770580894123,-2.67420592802929,-721.552788784698
-9.12607455490315,77.7156878916175,-158.697925486235
-9.11862904010264,53.4065325030271,-328.288708566725
-9.11488557538004,-2.16631126290753,-717.010368144628
-9.11361939190487,-9.00434771537804,-764.77912718434
-9.11194885917575,-7.89464261658958,-756.882560472671
-9.10882391415477,53.1659442936376,-329.217831334468
-9.09994253391278,-5.75011299501221,-740.946366076388
-9.09608607596885,63.6091186033007,-255.134797626515
-9.09568340473003,55.5479202193069,-311.532180629083
-9.09522219763973,-3.04433310369151,-721.642440944118
-9.08540608553233,53.5061194084053,-325.033432727168
-9.08079513718917,54.0722035222742,-320.715800907664
-9.06343230769333,-4.18546295529411,-727.182528379463
-9.06108049126183,-4.31807903664693,-727.929751083707
-9.06033122957437,-4.05333479329045,-726.018848230277
-9.06010873244043,-7.34862415545992,-749.068741486148
-9.0572232411649,68.0938375592588,-220.749326654903
-9.05626187729673,52.7855833865763,-327.833080845833
-9.05388209745833,-6.67776537989005,-743.893279163539
-9.05337141265891,-4.45107512554622,-728.267124653577
-9.05168324255061,-3.92180134237886,-724.432219073067
-9.05120282615538,54.9890565190365,-312.019221980728
-9.04678081530166,64.0504566108929,-248.248926501997
-9.04536234503586,-5.88584698839446,-737.693829486541
-9.04438348963878,-2.30043916538526,-712.520602859898
-9.04040227454933,-4.584342239044,-728.201370813625
-9.03755455403079,-2.55029567317751,-713.743770372632
-9.03739599744566,-3.79096822586717,-722.416269384404
-9.03307015355949,74.8948576469933,-171.28239829514
-9.03261792449247,-2.91802781038918,-715.937774858662
-9.02958902945226,71.6959338624309,-193.406818230824
-9.02855061985635,80.9235013358753,-128.73388837783
-9.02227180157894,-4.71777037247366,-727.739321328912
-9.01737885680894,-3.66093985080846,-719.964750929965
-9.01669223414383,52.7291235325596,-325.181437301169
-9.01201018954558,-8.57794757767226,-753.97041763873
-9.009231339985,53.4639629947676,-319.46307221549
-9.00544968109699,-8.0269205453911,-749.608069262218
-9.00211064410812,54.424642675694,-312.190020866486
-8.99908019152498,-4.85124854937173,-726.887914593044
-8.99647578948008,52.8606203466511,-322.704293363425
-8.99425697083428,-1.90884080791964,-705.919672409691
-8.99423303803425,52.457341806049,-325.354551286308
-8.99154294083804,-3.53181936075359,-717.071541969822
-8.99114880537798,64.4836217594017,-240.933105698311
-8.98634549804026,-6.02076729859423,-734.093974439278
-8.98487015875548,-9.13181368491515,-755.757698018597
-8.97757281445689,-2.04703661647786,-705.602363028537
-8.97641900296209,78.0941648516765,-144.525109266359
-8.97446955858964,-6.81214552255194,-738.719174669283
-8.97173664395991,-1.7671933930677,-703.194075336405
-8.97092906592114,-4.98466487187755,-725.654192179089
-8.97057520931416,68.5038432585112,-211.207388307629
-8.96510499528666,-7.48169152296227,-742.684925297824
-8.96342920112889,-2.79333827816488,-709.737416434096
-8.95980117265674,-3.40370858910202,-713.730650418301
-8.95806298591627,58.1052709250504,-283.033953440218
-8.95804468152167,57.6183415527584,-286.441049607878
-8.95270664452835,57.1247553023003,-289.485124512599
-8.95266920334677,58.5854023199848,-279.257712417825
-8.94851647117704,53.8548399412396,-312.051888691974
-8.94214283491343,56.6246550176616,-292.172413164721
-8.94177263121517,59.0585964341873,-275.106317564275
-8.94031925558539,-2.42840872588414,-705.403443761282
-8.93792142017882,-5.11790657158338,-724.045295354871
-8.93355911032368,52.8509501547739,-317.927400411524
-8.92946853270741,52.0466419058594,-323.242583677473
-8.92911210956669,64.9084872289896,-233.182221833727
-8.92644877151481,56.1181852360001,-294.509258754658
-8.92528426423187,59.5247158104828,-270.573877672492
-8.92402208084494,-2.18066353299447,-702.414344956037
-8.92300629489761,-6.15475279307709,-730.154754258674
-8.92206832292963,-3.27670801306687,-709.936216957068
-8.91604494025678,72.0877921900627,-181.920915069349
-8.91120336741672,52.0478251596415,-321.827883173609
-8.90572148470483,55.6054921354356,-296.502109374241
-8.90376148853907,52.2108586621224,-320.113623982668
-8.90311683932333,59.9836248876285,-265.654622414515
-8.90016157322564,-5.25086006081707,-722.068461564112
-8.89813936399728,75.2756360568559,-158.227278629811
-8.89549652184997,-8.15682336888769,-742.050995764673
-8.89111113021845,-6.94501405985359,-733.230655445813
-8.89100173229669,-8.70560828708696,-745.546391396468
-8.89053108972234,53.2798108316795,-311.612218086883
-8.88757958352633,-2.67035961238233,-703.036145218221
-8.88005946850767,55.0867234822574,-298.157514699307
-8.87826105379338,-3.15091670826988,-705.682518099997
-8.87698274847139,68.9047311659729,-201.194553470504
-8.87634831477076,51.7452592073077,-321.262005786209
-8.87518487988668,60.4351900493902,-260.342905405561
-8.86645178183931,-7.61276172640488,-736.006119286477
-8.86059491241067,65.3249285157823,-224.991308645164
-8.85775511668075,-5.38341098433978,-719.731020874815
-8.85546006845203,-6.2876818349388,-725.884198115397
-8.85501685920548,81.2873142831464,-112.825098176815
-8.85389792479755,52.2333383519771,-316.116771745589
-8.85312259222617,-9.2560926954275,-746.483088469426
-8.84956263218119,54.5620285775952,-299.482122634803
-8.84140473937375,60.8792796729181,-254.63320722137
-8.8359295261913,-2.30863666727005,-696.527030187638
-8.83234690331247,-1.93041555767173,-693.603620458774
-8.83075258657793,-1.79346705503557,-692.522218551764
-8.82829796208741,-3.02643230399184,-700.963969208692
-8.82826639859217,52.6997190686224,-310.878479211259
-8.81866697174791,78.4617907915394,-129.804821283827
-8.8143322512835,54.0315582035626,-300.482675923909
-8.81080886359037,-5.51544427143042,-717.04039239649
-8.8073896832775,51.5570167198774,-317.269888573242
-8.80499482912306,-2.54918521404388,-695.828898340801
-8.8039299356396,-7.07624368081011,-727.436310809938
-8.80229476503713,51.3628274652184,-318.236904651342
-8.80169464418527,61.3157641764237,-248.520138367317
-8.79966494450341,51.3046646970546,-318.441547847399
-8.79609255802774,-2.06331529897063,-691.742334060946
-8.79510316026045,72.4698413815097,-169.934053669503
-8.78897050391744,-1.65359768919824,-688.325912626049
-8.78552355994304,65.7328234770426,-216.355549776335
-8.78382312733629,-6.41943233856465,-721.290407174865
-8.78222421131985,-8.28421502755712,-734.22076946454
-8.77637737415209,69.2963833735659,-190.706374194767
-8.77447091824353,53.4954645688803,-301.166008722608
-8.77209962186554,-2.90335093909323,-695.775127457317
-8.77036815057929,51.6113018932646,-314.039234341771
-8.76689645082539,-8.83035718836791,-736.863527032145
-8.76427856514762,-7.74170281576035,-729.041369226705
-8.76183535944946,52.1147295204231,-309.858216034665
-8.75943079674398,-5.64684418833884,-714.004080667677
-8.75597473585829,61.7445160661254,-241.998442198229
-8.75543038117008,75.646030021643,-144.645929198607
-8.75530754044949,51.029893903311,-316.949423291448
-8.74890303284716,-3.99970473439346,-701.663466669997
